timestamp,x,y,vx,wz
1748462953.777583,0.20852236108159825,0.05703847449689252,0.08425952176548553,-5.476152716708034e-07
1748462953.8204832,0.21130373838850589,0.05779912399354837,0.08482991438419536,3.212273011699341e-06
1748462953.8800936,0.2141001418552839,0.058563850226598976,0.08515637919502494,-1.3716963885516746e-06
1748462953.9324508,0.21691730558135291,0.05933428923701524,0.08590360057404722,1.671001146237938e-06
1748462953.9874911,0.2197555880865086,0.06011049021337508,0.08656112179628811,-5.886972665862093e-07
1748462954.0344124,0.2226078794409653,0.06089049556271852,0.08685355698377412,-1.8031544766811532e-06
1748462954.081542,0.2254812765677156,0.06167631904535048,0.08763749944091814,1.8612567336064336e-06
1748462954.1180866,0.2283688034015576,0.06246595491410901,0.0879210529579452,8.597780479597141e-07
1748462954.1558561,0.23127052119543393,0.0632595264983997,0.08836827938473771,-1.3849256983856157e-06
1748462954.194652,0.23418608468960408,0.06405686855697722,0.08891618011774459,-1.7903222323463654e-07
1748462954.2332547,0.23711557484785173,0.06485799982618679,0.08921884953430174,3.289543904910837e-06
1748462954.2705078,0.24005875710417923,0.06566289885168258,0.08976201372691923,-2.055845837911479e-06
1748462954.3132935,0.2430156036645022,0.06647150164437367,0.09005311429822724,-2.0008405500871117e-06
1748462954.352224,0.24598680353030422,0.06728407464021405,0.09061597103920865,9.650079033484889e-07
1748462954.394426,0.24897143342607625,0.06810028494216347,0.09090532464792431,-1.2836531560977227e-07
1748462954.430818,0.2519696476010211,0.06892021176159069,0.09131489223302221,-1.8841571076674358e-06
1748462954.4653215,0.25498181992987456,0.06974399414182467,0.09186614978125962,-2.920590049967232e-07
1748462954.511152,0.258000606398183,0.07056954753885851,0.09195698528354354,-4.968007720301447e-07
1748462954.5540354,0.2610400854629015,0.07140078398358694,0.09258428971926033,-2.3799855279445e-07
1748462954.5933375,0.2640930133106138,0.07223569096562835,0.09310337364961248,-6.97412776231169e-07
1748462954.6285484,0.26715940482986383,0.07307427294630883,0.09350360613529098,3.975742221506614e-08
1748462954.679247,0.27023261971266194,0.07391470679492176,0.0936163689537775,-1.7047135715393556e-06
1748462954.739373,0.27332619279104775,0.07476074663641989,0.09423578662003884,-2.362904755387682e-07
1748462954.7831671,0.27644053300318294,0.0756124233204032,0.09485138073272978,1.908826163505863e-07
1748462954.8343031,0.27956774589970596,0.07646766531557149,0.09525589561909076,-1.2271804344564055e-06
1748462954.877751,0.2827151003891639,0.0773283997767332,0.09598926981344065,-5.64002105256778e-07
1748462954.9186394,0.2858761664338459,0.07819286858320845,0.09628219774048809,7.964813268324872e-07
1748462954.9562297,0.2890504248719411,0.07906096873796671,0.09680907372753883,-1.4253409376847695e-06
1748462954.994876,0.29223781480204586,0.07993261893594462,0.09708296473652187,-1.1503354254648647e-06
1748462955.0347466,0.29543863465632414,0.08080799573075795,0.09750278413948232,1.6903623767836745e-07
1748462955.0994546,0.298653123932125,0.08168707325964099,0.09791454517006921,2.747203564778665e-07
1748462955.1453125,0.3018873938855323,0.0825715710690498,0.09852438980671056,-1.3492561612583659e-06
1748462955.184686,0.30513433059768297,0.08345955119484037,0.09890595026218049,-1.3206111414000443e-06
1748462955.2198424,0.3083943433800484,0.08435110170273531,0.09941417203547304,-8.021571745481177e-07
1748462955.2617188,0.31166756578527843,0.08524623424620119,0.09970591612302478,-4.460352655034594e-07
1748462955.3049128,0.3149541094264366,0.0861450504416846,0.1002154596513365,-4.091737532318471e-08
1748462955.3448207,0.3182531544810823,0.08704724864656227,0.1004953929581995,-1.8979601987890857e-07
1748462955.3815558,0.3215653828373712,0.0879530912086055,0.10090510955991253,-1.421059098353315e-06
1748462955.4286058,0.3248904782151035,0.08886241128726989,0.10128891547900307,-9.72578180533628e-07
1748462955.4686205,0.32823502670041754,0.08977708490471938,0.10188215852463839,2.6904619923877167e-07
1748462955.515322,0.3315861510788771,0.0906935593892539,0.10219505611209054,-8.466453280424383e-07
1748462955.5569415,0.33495659000179195,0.09161527894220269,0.10267055577672016,-6.341824095794759e-07
1748462955.5923936,0.3383396698212936,0.0925404929688068,0.10306233209499839,-5.844935995033958e-07
1748462955.634502,0.3417358621337683,0.093469289420625,0.10357354088062572,-2.3423023486814106e-07
1748462955.6739993,0.3451450826798479,0.09440162567613998,0.10385974182385994,-2.3066256553122475e-07
1748462955.716975,0.34856640318665555,0.09533729715776174,0.10433899819968091,-7.333430059784638e-07
1748462955.7548814,0.3520012542305246,0.09627665252676591,0.10464628918945461,7.363870811681237e-08
1748462955.7927325,0.3554478634790077,0.09721920819245672,0.10499758902125304,-1.476233983460824e-06
1748462955.8363993,0.3589073338782031,0.09816531705273145,0.10539696287359927,-6.564434337250126e-07
1748462955.8742168,0.36237905910134904,0.09911476926739213,0.10586269784093047,-1.5386893114711784e-07
1748462955.9131808,0.36586354396514575,0.1000677054201656,0.1062578159910515,-4.787155718864867e-07
1748462955.9545784,0.3693607098167285,0.10102410137769653,0.10655014103779976,-1.1638937918494155e-07
1748462955.9938467,0.37287005836097276,0.10198382407300942,0.1069268666373142,-1.9201535963627127e-06
1748462956.035245,0.37639194315637703,0.10294699613024336,0.10730384418302527,-4.4045474529785343e-07
1748462956.0744615,0.379926790994252,0.10391371143811176,0.10779692239915778,7.951758804751487e-08
1748462956.1239316,0.383473512930078,0.10488364379182853,0.10805737891975156,-9.09706898951153e-07
1748462956.1681101,0.38703242580010766,0.10585694572265335,0.1084336913003124,-7.059075139754585e-07
1748462956.20713,0.3906038344985963,0.10683366232143574,0.10891496677503086,1.2083170435047057e-07
1748462956.24815,0.39418739567663,0.10781367961123622,0.10918457074896362,-1.2547202215118442e-07
1748462956.2962842,0.39778950372347105,0.10879879439476661,0.10985320148417506,-1.4057444862433195e-07
1748462956.33922,0.40140443321494834,0.10978739045730311,0.11013424483075154,1.612100801269635e-07
1748462956.3825765,0.40503097637610663,0.11077917247813644,0.11049919362844564,-1.4149286762604203e-06
1748462956.4252348,0.4086698333050723,0.11177433815594336,0.11087074193339772,-1.0059648978850736e-06
1748462956.4636438,0.41232648384217147,0.1127743619053531,0.11151548392030215,-1.6532535678051505e-07
1748462956.5023916,0.41598957143201554,0.11377611291828595,0.11160166396427067,-1.378264686833225e-06
1748462956.5432246,0.41966439713953724,0.11478112909310394,0.11205605298803588,1.0476194112892422e-07
1748462956.5953867,0.423351157275746,0.11578937433333238,0.11233227311975628,9.958100455638432e-08
1748462956.636048,0.42705628876883805,0.11680263913123852,0.11288085673327013,-4.942886556817795e-07
1748462956.6738746,0.4307729918271961,0.11781910422547345,0.1133458936086194,-9.268381031765892e-07
1748462956.7147102,0.43450161993230735,0.11883880282962228,0.11360842141412444,-5.54906790149881e-07
1748462956.7551215,0.43824278205712786,0.11986191549359561,0.1139823174002943,-1.4673813629013626e-06
1748462956.7950652,0.44199502990573775,0.12088809951781654,0.11433126076758801,-9.262285219250601e-07
1748462956.8334112,0.4457591654818887,0.12191751691500959,0.11478800903230302,-6.579184852936868e-07
1748462956.8744688,0.4495349128310171,0.12295009855729218,0.11504787524813423,3.2203980170830373e-07
1748462956.9144962,0.45332277653386893,0.12398598697083099,0.11541149997831185,-6.492443476738435e-07
1748462956.95905,0.4571226620443756,0.12502520010196846,0.11587774282228724,-9.670547562851075e-07
1748462956.993809,0.4609338607334696,0.12606747609280064,0.11612974595973538,-6.646356106306212e-07
1748462957.029645,0.4647565684783557,0.1271129187160061,0.1165736377953504,-6.373505398587503e-07
1748462957.0672834,0.4685907703682022,0.12816148741853425,0.11683355782501001,-3.6027836743440603e-07
1748462957.109821,0.47243087666866634,0.12921165741454557,0.11701114577688056,-1.6306655018714339e-06
1748462957.1487288,0.4762884412267007,0.1302666484341757,0.11762818025385166,2.503351012728544e-07
1748462957.1961565,0.48015736159938055,0.1313247219517178,0.11797929376579111,-2.78160848228716e-06
1748462957.2419364,0.48403765719916475,0.1323858975060924,0.11824062832062689,1.710839280587102e-07
1748462957.2790186,0.4879297069273246,0.13345027448015787,0.11859039846523657,2.141278708101259e-07
1748462957.32141,0.4918329642268094,0.13451775914588973,0.11903413664900972,-5.974739873188686e-07
1748462957.3636312,0.495747849988305,0.13558839424260527,0.11929475487446708,-8.112665080462383e-07
1748462957.4015527,0.49967414837937313,0.1366621495458093,0.11964810026940156,-1.4855986667486603e-06
1748462957.439052,0.5036114957121428,0.137738943631778,0.11998182970158236,-3.095181281543117e-07
1748462957.4760952,0.507560037821096,0.13881876590638736,0.12031619181544496,-3.653841233394794e-07
1748462957.5202353,0.5115198861342387,0.13990172275334525,0.1206661109013599,-7.589937038714464e-07
1748462957.557936,0.5154908748502925,0.1409877151090241,0.1210864906031083,-2.1054522864293712e-07
1748462957.5937808,0.5194731054463368,0.14207676532850086,0.12134874305444096,5.820381401001786e-07
1748462957.6299424,0.5234665937299788,0.143168891022156,0.12168808348209753,-9.0723412308177e-07
1748462957.6657453,0.5274710749718308,0.14426405680337406,0.12211900611812583,-8.750342407322331e-07
1748462957.7047904,0.5314811457600119,0.14536071940698286,0.12220527719804246,1.9206762501149616e-06
1748462957.7414105,0.5355025284194479,0.14646048474950382,0.1225513313343404,-1.8005243050715482e-06
1748462957.7830377,0.5395349455773274,0.14756326250909696,0.12288339299000531,-1.6895394625278069e-07
1748462957.8348424,0.5435782572768156,0.1486690363389161,0.12321785991955755,2.9644708180853335e-06
1748462957.8734202,0.5476378977429432,0.14977927098210023,0.12380130527610751,-2.2131663693052594e-06
1748462957.9094205,0.5517087525797076,0.1508925614292392,0.1240527862646705,-1.8239032079884766e-06
1748462957.949943,0.5557902271817662,0.15200875305405323,0.1243739443707895,7.809496625008839e-07
1748462957.987098,0.5598826018025025,0.15312793330122482,0.12471421463113222,-8.586779035247957e-07
1748462958.024978,0.5639806917458957,0.15424868924297097,0.12497366132512056,-1.4275057464761327e-06
1748462958.0663126,0.5680892437731874,0.15537227128498576,0.12520297612025683,1.331823665758179e-06
1748462958.1121511,0.5722086850179481,0.15649886941464453,0.12553903660598464,9.830729246634589e-07
1748462958.155492,0.5763440985712569,0.15762982934052783,0.1261002370257725,-3.131714420660761e-06
1748462958.1910632,0.5804902646257415,0.15876370485049077,0.1263461658003272,-3.9280741439306445e-07
1748462958.2310605,0.5846471482396031,0.15990054509969656,0.12676252859178896,1.2442555716034313e-06
1748462958.270346,0.5888145903680144,0.1610402457158791,0.12699968954649457,-1.0237893934574404e-06
1748462958.304814,0.5929927476781965,0.1621828740837124,0.1273219789666102,-1.140408705116087e-06
1748462958.3460293,0.5971765558458973,0.1633270819897649,0.1275857001380119,-3.0230646365091374e-07
1748462958.383033,0.6013704783534566,0.1644740093246539,0.12780715981501306,1.5305996511404045e-06
1748462958.4242356,0.6055753412448742,0.1656239664625017,0.12814465577207873,-2.7986708971706586e-07
1748462958.4600337,0.6097902930261456,0.1667766788582394,0.12845509867455276,-1.1645759725695036e-06
1748462958.4944801,0.6140161828540154,0.1679323550582385,0.128782377107159,-1.0605349257234633e-06
1748462958.5346704,0.6182520668455778,0.16909080473925545,0.12917383815820546,1.5889358251017333e-07
1748462958.574756,0.6224983485858876,0.1702520714337344,0.1294105404215824,-2.9878781332885546e-07
1748462958.6109564,0.6267550233170441,0.17141616707201487,0.12972020720948232,9.033314747320448e-07
1748462958.6462903,0.6310219005220279,0.17258309032596178,0.13003861601341446,2.862391169456938e-07
1748462958.6855292,0.6352939901649484,0.1737514236134424,0.13027402709791436,2.6168869995021824e-07
1748462958.7351942,0.6395762893248813,0.1749225227922789,0.1305079299296462,-1.473515840935472e-06
1748462958.7758634,0.6438742857777845,0.1760979545562872,0.13098499485753692,-2.7347090906257668e-06
1748462958.8126764,0.6481823429513921,0.1772761114783462,0.1312897042795873,-2.1130376423928055e-07
1748462958.8491962,0.6525003841479288,0.17845700867417852,0.13160093086387442,-2.2664415089118448e-08
1748462958.8865232,0.6568285456445754,0.1796406826578312,0.13198893556605348,-5.686793022008529e-07
1748462958.9218237,0.6611618086653219,0.18082572181790704,0.13206194455073036,1.0270258015021037e-06
1748462958.9602761,0.6655050875700912,0.18201353362466346,0.13237079636784782,1.7057673366491412e-06
1748462958.9981647,0.6698585699513961,0.1832041296611784,0.1327497416667621,-1.2573861817023692e-06
1748462959.036832,0.6742220118370889,0.18439743320919671,0.13298940375694115,-1.8485188571508929e-06
1748462959.0754824,0.6785956264606435,0.18559353389001654,0.1332963024311303,-4.4352608352541187e-07
1748462959.1174927,0.6829790628362115,0.18679230140763434,0.1335926864474353,-2.536120936314786e-07
1748462959.1567419,0.6873725873842395,0.18799384693424825,0.13390580137916672,-1.1575038410487762e-06
1748462959.1958065,0.6917758307491004,0.1891980490229909,0.13419922252019637,1.2732293303264116e-06
1748462959.23881,0.696188948651015,0.19040495447267375,0.13457157968614444,1.6741139903911437e-07
1748462959.2772374,0.7006116844054558,0.1916144641130401,0.13479089864644095,5.489698325821197e-07
1748462959.321162,0.7050443198081331,0.19282671189603354,0.13509460766124154,1.29579549902293e-06
1748462959.3629174,0.7094866713363335,0.1940416007813431,0.13539478358151524,-3.6156566819058296e-06
1748462959.4100173,0.7139387264593828,0.19525915707303426,0.13575588337686817,-2.78415690648375e-06
1748462959.4453506,0.7184053371002497,0.1964806760042026,0.1361254185111454,2.3207495865264667e-06
1748462959.4844775,0.7228768354475112,0.19770355015038976,0.13635440900917645,1.755988083346825e-06
1748462959.5247684,0.7273581544550034,0.19892909364461006,0.13658125682330358,-9.713510718063538e-07
1748462959.5627291,0.7318490566567847,0.20015726995489866,0.136950285600972,1.3281250400337293e-06
1748462959.5989215,0.7363497933981388,0.20138812235928957,0.1371739572875048,-1.3992217281333123e-06
1748462959.6367614,0.7408595016879793,0.20262143125092227,0.13744491676241957,-9.414833528875353e-07
1748462959.6767902,0.7453787562848332,0.20385736798667337,0.1378143066083842,-1.9124336211432633e-06
1748462959.7161329,0.7499075957272184,0.2050959082985429,0.13803040515496692,-1.964714880586252e-06
1748462959.7535975,0.7544458010043684,0.2063370004721752,0.1383120238810633,9.60423078278382e-07
1748462959.7900832,0.7589936356832715,0.2075807627534034,0.13868179752808693,2.3778367829905515e-08
1748462959.8302643,0.7635505982790938,0.20882698651959072,0.13888696671370437,1.2284873480887733e-06
1748462959.8690386,0.7681122080798509,0.21007450523572233,0.13903558801014884,5.375391856891131e-08
1748462959.9093087,0.7726878467132845,0.21132585358629943,0.13953301730312048,-2.2991203853924394e-07
1748462959.9490924,0.777268487809571,0.2125785483392572,0.13960920376790267,-2.265465804265342e-06
1748462959.9869747,0.7818626067041287,0.21383495878406006,0.1400208543898291,-1.2603615487627988e-06
1748462960.0270684,0.7864613142484197,0.21509260278002001,0.14016331453176692,7.128770109728511e-07
1748462960.0651586,0.7910692414092332,0.21635279408439156,0.1405137483553016,9.43954260921317e-07
1748462960.103332,0.7956864250934826,0.2176154956438932,0.14072953320942488,-1.061003774178404e-06
1748462960.148029,0.8003126471397395,0.2188806790458378,0.14107569093806924,1.6021970323975504e-06
1748462960.1914685,0.8049524445038503,0.22014956215744597,0.14141461721152404,-6.055460822422729e-07
1748462960.230603,0.8096015016756735,0.22142098532051097,0.141695760025793,-3.2515188428134088e-06
1748462960.2752411,0.8142596982894784,0.22269491812049136,0.14204720299987675,-7.670581885921652e-07
1748462960.313782,0.8189265924108106,0.2239712158904977,0.14230691400009576,1.232717987066882e-06
1748462960.3511977,0.8236026507611659,0.22525000575908757,0.14251744434921793,8.236580883640553e-07
1748462960.3872201,0.8282875460997146,0.22653125065512875,0.14285533035179412,-6.839779813104432e-07
1748462960.4241102,0.8329770456860586,0.2278137238721906,0.14293460773686095,1.2441879068448074e-06
1748462960.4602964,0.8376750798322845,0.2290985504081422,0.1431968486991629,7.75976738633926e-07
1748462960.4959707,0.8423819178490364,0.23038577970806312,0.1435324354015226,-1.0892890799647582e-06
1748462960.5410216,0.8470976143976842,0.2316754103016296,0.14372928564249152,-1.7269459222591661e-06
1748462960.581894,0.8518220970468068,0.2329674697164121,0.1440009174465836,3.470102513691243e-07
1748462960.6203709,0.8565553998405309,0.23426194016277632,0.1442717158484317,1.9707555785839827e-08
1748462960.6583018,0.8612972188549832,0.23555872224303423,0.14452927940641863,1.3215732482617963e-07
1748462960.6962588,0.8660477999341017,0.2368579237079535,0.14486073294763027,-3.774004508989453e-07
1748462960.7355528,0.8708069810051753,0.23815945887247247,0.14506172230490566,4.943567600066588e-08
1748462960.7739797,0.8755748925490169,0.23946337151859975,0.14532161694040166,-4.5480954579456675e-07
1748462960.8112493,0.8803512165822905,0.24076961471172142,0.1455826838261694,-6.0653562945169e-07
1748462960.8495567,0.8851361598331767,0.2420782067923302,0.1459059394434653,-6.565781766805935e-07
1748462960.8921647,0.8899253493096185,0.24338795595443055,0.14603747627396682,-5.275514619198426e-07
1748462960.9370375,0.8947273185594307,0.24470118254333134,0.1463633415565305,5.433535890073008e-07
1748462960.976687,0.8995380035123659,0.2460168230487009,0.14669878817263443,-1.2286825929660825e-06
1748462961.0155623,0.9043567691973852,0.24733465011911507,0.14687736704195,1.7594289093739345e-06
1748462961.0526257,0.909183975597644,0.24865479828032433,0.14713575193398684,-1.4898479791557528e-06
1748462961.0868642,0.9140196378023348,0.24997725819138303,0.14739462862260377,-7.208384963220695e-07
1748462961.1276207,0.9188593305443842,0.25130082187830716,0.1475799445003355,-1.034266387516329e-06
1748462961.1649027,0.9237074436702419,0.252626667308967,0.147774727873662,-3.555329090384436e-07
1748462961.198475,0.928563611343207,0.2539547421514405,0.1480220202202568,1.5350552939693275e-07
1748462961.2327785,0.9334280409899465,0.25528507173191356,0.14832978419909115,-1.5637312685124257e-07
1748462961.2662818,0.9383010543805487,0.25661773720311687,0.14853793248724323,-9.739746990038258e-07
1748462961.301659,0.9431781275817795,0.2579515238586181,0.14866431769145516,-8.714761617884519e-07
1748462961.339691,0.9480630028289418,0.259287427026858,0.1488981945950706,-5.916869043438798e-07
1748462961.378772,0.952956061582171,0.26062559525206197,0.14921042414136693,2.8497072885479064e-07
1748462961.4160495,0.9578575343405955,0.2619660407517243,0.14940484822333405,3.512765809469313e-07
1748462961.4539104,0.9627666525326393,0.26330859598972156,0.14963972230077394,-1.421918497607384e-06
1748462961.4903786,0.9676840138944732,0.2646533984025838,0.1499482732763798,-3.955740889628845e-07
1748462961.5288994,0.9726091529352808,0.2660003094937512,0.15012432566179104,-2.0729305006848822e-07
1748462961.567415,0.9775422982289791,0.2673494364609526,0.15036996903124522,-2.3205418645774074e-07
1748462961.6035197,0.9824793549003522,0.2686996288931721,0.15054435421865522,-8.030563872172021e-07
1748462961.6377609,0.9874242923288853,0.2700519658235013,0.15073584942154689,-4.763801552285711e-07
1748462961.6730587,0.992377282275674,0.27140651358327117,0.15103816263802414,7.365197105913069e-07
1748462961.708908,0.9973379780446573,0.27276316139618734,0.15121356762510002,-4.601662829292016e-07
1748462961.7470307,1.0023027181097306,0.27412092029884005,0.15134189675722406,-2.2376114575746017e-06
1748462961.7856557,1.0072754263643253,0.27548085558458235,0.15158218141290955,5.138257213595769e-07
1748462961.8240395,1.0122556193688799,0.27684284485478694,0.15181090267309102,6.85292732605953e-08
1748462961.8587785,1.017243495363391,0.2782069318313353,0.15209798447699113,-4.5828409650215886e-07
1748462961.8949673,1.022239011633377,0.27957309139717507,0.1522744824197211,-8.347967549478654e-07
1748462961.932911,1.0272422774921481,0.28094139424334663,0.15251153852081306,4.7660316052529145e-08
1748462961.9729187,1.0322531771700516,0.28231178062506557,0.1527960522429388,1.7437838945584326e-07
1748462962.0086598,1.0372718594569457,0.28368429183886146,0.15303502250636117,-4.6291730020738513e-07
1748462962.0455573,1.0422941339665825,0.2850577728709485,0.15309531550673464,-1.1962552555652334e-06
1748462962.0857458,1.0473240951667209,0.286433377640776,0.15338313252617825,6.329805620655848e-07
1748462962.1324244,1.0523616684439558,0.2878110505334524,0.15356144834282612,4.5842313620968416e-07
1748462962.1681445,1.0574101870952488,0.2891917134596537,0.15388874954279685,-3.5651912416975124e-07
1748462962.2035172,1.0624624382502794,0.2905734137886178,0.1540087087656446,-2.3474395228977577e-06
1748462962.2408855,1.06752216833975,0.2919571513121795,0.15428882177189115,1.9615920496058648e-07
1748462962.2765865,1.0725891548349118,0.2933428570883099,0.15445498465740795,2.685733396690166e-07
1748462962.3138733,1.0776635694379457,0.2947306177128661,0.15468228168061904,-6.14286151286374e-07
1748462962.348077,1.0827454348930374,0.29612041191078353,0.15495993814692288,-2.558623997602844e-07
1748462962.385608,1.0878308796946354,0.2975111816667966,0.15507012262624817,-4.3768741329658285e-07
1748462962.4235132,1.0929235136835156,0.29890390702951153,0.15524179912149788,1.0181939067458661e-07
1748462962.471216,1.0980234445297685,0.3002986459474762,0.1555167276292508,-1.973020651545641e-07
1748462962.5164127,1.103130559001498,0.30169533550773536,0.15568277359723262,-1.5450092458913262e-07
1748462962.5517013,1.108248412442907,0.30309496841059386,0.15600532237037112,-6.098742998661928e-07
1748462962.5878592,1.1133734512660887,0.3044965662819642,0.15622599844461407,-1.1661817987794825e-07
1748462962.626183,1.1185020787757198,0.30589914833862214,0.15638932332120414,-1.5650132320055802e-06
1748462962.6634698,1.1236376350261477,0.30730360772257925,0.15654852728301671,-4.7141099729496464e-07
1748462962.7031877,1.128780299559181,0.3087100327633172,0.15676574241915936,5.830713949233296e-07
1748462962.7491474,1.1339299831833556,0.31011837373136,0.15702793514195904,-1.6473014677622557e-07
1748462962.7874234,1.1390902023792535,0.3115295925208519,0.15735081906679976,-2.1356963796932365e-07
1748462962.8230014,1.1442537331982074,0.31294170484148437,0.15740292159220465,-1.1375401513127137e-06
1748462962.8597984,1.1494242617013817,0.3143557492266475,0.15761577946754265,-9.050691271062706e-08
1748462962.8972735,1.1546019054567875,0.31577173062498176,0.1578339020325181,2.999214960986172e-07
1748462962.9357927,1.159786252481605,0.31718955105102353,0.15808510481586344,-3.66545331215758e-08
1748462962.9730694,1.1649773180302434,0.3186091980716321,0.1582421489640503,-1.0982290894666958e-06
1748462963.0085485,1.1701752827726732,0.32003074743176013,0.15850320620597866,-3.2764388106691283e-07
1748462963.043222,1.175376656428529,0.3214532092004983,0.15855994440533508,-7.851101410299667e-07
1748462963.0802464,1.1805846743580208,0.3228775062623635,0.15876237511252056,1.14428636678465e-08
1748462963.1183627,1.18579951296587,0.3243036655181931,0.1590147244557005,2.5120551040287635e-07
1748462963.1606588,1.1910210644443,0.32573165775453816,0.15922025529236333,-3.224039722761506e-07
1748462963.1987045,1.1962490719075864,0.3271614041455476,0.1593720224197614,-5.700149363325407e-07
1748462963.2376597,1.2014837199899837,0.32859298386224167,0.159573583713423,-5.887650710110293e-08
1748462963.272725,1.2067250113401207,0.33002637708193067,0.15982796945140165,2.8095493972673744e-07
1748462963.313995,1.2119727539401806,0.3314615302200338,0.15997257775156398,-9.653982872173261e-07
1748462963.3502226,1.2172270534051448,0.33289847093359554,0.16017261101455812,-3.7459098831552634e-07
1748462963.3843558,1.2224845318743545,0.33433629412801474,0.1602735643046571,-5.163795868769333e-07
1748462963.4239793,1.2277484891580617,0.3357758737445984,0.16046752953230825,6.065400020277535e-08
1748462963.459761,1.2330188695451907,0.3372172265854839,0.16066611671593334,-1.1246492885086184e-07
1748462963.4961135,1.238295809688999,0.3386603608595301,0.16086509928868434,1.595970084865621e-08
1748462963.532544,1.243578956472704,0.3401052045266218,0.16110244046633063,-6.445282875659391e-07
1748462963.5691147,1.2488684277852786,0.34155176224428985,0.16124812053403303,-3.225975564709821e-07
1748462963.605141,1.2541642323709752,0.34300006664225846,0.16144044079331127,-3.1706382884971515e-07
1748462963.642884,1.2594634364048105,0.34444929790561574,0.1615930702011185,-3.4118113883205305e-07
1748462963.6796498,1.2647688006378826,0.34590021120636055,0.16173407547070773,-5.658767194037767e-07
1748462963.721887,1.27008023385723,0.34735277611056264,0.16191987116217704,-1.11783532089654e-07
1748462963.7652614,1.2753978592093886,0.34880704692205344,0.16210819089010733,-1.4713539692906317e-07
1748462963.802262,1.280721731942151,0.3502630234779236,0.16234440081301307,2.6354475780564897e-08
1748462963.8423157,1.2860515569319781,0.3517206189669232,0.16247747102932555,-9.836642763620496e-07
1748462963.876323,1.2913875464810738,0.35317990818705947,0.16266712738193972,-1.4997453872339865e-07
1748462963.9208758,1.2967296976148148,0.3546408859061635,0.16285559682729728,7.595399090488438e-08
1748462963.9601443,1.3020776872587123,0.35610345766663665,0.16307754593156581,-1.58122413392405e-07
1748462964.0055318,1.3074318726494223,0.35756771079421695,0.16322193547267114,-7.548887407162449e-07
1748462964.0456328,1.3127918110995171,0.35903355924507985,0.16344471261774723,2.294380795125945e-07
1748462964.0834963,1.31815766508011,0.3605010082611409,0.16357842967869882,3.7326047694081323e-07
1748462964.1308787,1.3235295038394017,0.36197010859494805,0.16380211438126704,-5.099563311249721e-07
1748462964.1729429,1.3289100294360532,0.3634415727582469,0.16402414507630814,1.5529995103933264e-07
1748462964.213994,1.3342964444735443,0.3649146553290317,0.16425173772648172,-8.974893770219466e-07
1748462964.2501037,1.3396885981763835,0.36638929550264104,0.164376095516575,-1.139125707922762e-06
1748462964.2862444,1.345086503324773,0.3678655182688003,0.16455411670722334,2.3585305627202326e-07
1748462964.3257222,1.3504872597903264,0.3693425239546267,0.16464546168424463,-6.308961174048413e-07
1748462964.362947,1.355893700412597,0.3708210805330654,0.16485953969290462,-2.580397184768251e-07
1748462964.400831,1.3613058183798876,0.37230117835437826,0.1649919022113045,-4.036977486088111e-07
1748462964.4352965,1.3667236136239522,0.3737828451349325,0.16516421932981099,-1.748079013486498e-07
1748462964.4699588,1.3721469429984772,0.3752660227713599,0.16537222870252227,-3.4888854092905904e-08
1748462964.5063035,1.3775758618950562,0.376750726436998,0.16554278708429543,-2.1157480564062144e-07
1748462964.5512629,1.38300751560488,0.3782361698474565,0.16558741246017838,-1.677124174152237e-06
1748462964.5871265,1.3884474761669037,0.3797238963271885,0.16584032150525366,8.595909195365222e-07
1748462964.6266735,1.3938901762579763,0.38121237112012596,0.16596805001188505,7.062493754841832e-07
1748462964.6665998,1.3993382502133154,0.3827023149642624,0.16608975277237842,-1.3458254662758472e-06
1748462964.705108,1.4047918001426423,0.3841937500997896,0.16625812879278332,9.446131452360368e-08
1748462964.7445219,1.4102508161931266,0.3856866765428157,0.16642375066247161,1.0991182455478156e-06
1748462964.7809238,1.4157151948196898,0.3871810852807401,0.16662364395025384,-5.81404088924219e-07
1748462964.8203654,1.4211848136261178,0.38867691714063235,0.16674054883499115,-1.8641601936373302e-06
1748462964.8596375,1.426659739343612,0.3901742012983795,0.16690957338759924,2.2707554053250697e-07
1748462964.9033494,1.4321399252554166,0.3916729282469334,0.16707028818614794,1.0904667949227564e-06
1748462964.9436193,1.437625363460138,0.3931730894628008,0.1672680542153505,-5.930819202012861e-07
1748462964.9803956,1.443116016930401,0.39467466631691356,0.16738466200934726,-1.7587780521126073e-06
1748462965.0160816,1.4486118214063963,0.3961776668264526,0.1675457820039403,1.1973019671310335e-07
1748462965.0551965,1.4541127048318623,0.3976820536469053,0.1677371629961945,1.1427253663831668e-06
1748462965.0917344,1.459618721497882,0.39918784239619753,0.16789339474581777,-6.418794971293923e-07
1748462965.1329582,1.4651296982678217,0.40069497926136655,0.16800656890532933,-1.8553838809450455e-06
1748462965.1704829,1.4706458324023075,0.4022035393025763,0.16816538611132634,-7.612658265932407e-07
1748462965.2111394,1.4761671348045653,0.40371350931742683,0.16836470031688222,1.660031936843739e-06
1748462965.2526636,1.4816931924480488,0.40522478023187125,0.16846875099978403,-6.861123725899737e-07
1748462965.2964945,1.4872244669000592,0.40673746812599176,0.16862616334701358,-1.9272514175082875e-06
1748462965.3343816,1.4927603445991342,0.40825142677760073,0.1687691555093442,1.1100661928540061e-07
1748462965.3763487,1.4983010829996175,0.4097667019564286,0.1689127530588425,1.0415977812807694e-06
